Text,Date,Favorites,Retweets,Tweet ID
#AmericaFirst #RNCinCLEhttps://amp.twimg.com/v/5731b890-d255-437a-b840-6ee56de03480 …,2016-07-20 20:50:21,13143,4851,755927861878460417
"Watching the #GOPConvention
#AmericaFirst #RNCinCLE",2016-07-20 19:49:18,12735,2831,755912497643806720
John Kasich was never asked by me to be V.P. Just arrived in Cleveland - will be a great two days!,2016-07-20 14:48:11,20266,5065,755836720197795840
"STATEMENT ON MELANIA SPEECH
https://www.donaldjtrump.com/press-releases/statement-on-melania-trump-speech1 …",2016-07-20 13:02:19,18225,6369,755810077307727872
The media is spending more time doing a forensic analysis of Melania's speech than the FBI spent on Hillary's emails.,2016-07-20 11:36:06,241778,122619,755788382618390529
Good news is Melania's speech got more publicity than any in the history of politics especially if you believe that all press is good press!,2016-07-20 11:31:15,51320,13467,755787159735570432
"In November, I think the people of Ohio will remember that the Republicans picked Cleveland instead of going to another state. Jobs!",2016-07-20 08:51:58,25391,5843,755747074939949056
Bill Hemmer of @FoxNews was very nice in explaining the excitement and energy in the arena. More than in past years.,2016-07-20 08:47:56,15402,3470,755746062204280833
"Congratulations to my children, Don and Tiffany, on having done a fantastic job last night. I am very proud of you!",2016-07-20 06:18:17,38262,6626,755708398537154560
Such a great honor to be the Republican Nominee for President of the United States. I will work hard and never let you down! AMERICA FIRST!,2016-07-19 19:52:59,128121,41931,755551039244341253
The ROLL CALL is beginning at the Republican National Convention. Very exciting!,2016-07-19 18:12:56,21930,4249,755525857456844800
"#MakeAmericaWorkAgain
#TrumpPence16 #RNCinCLE
https://www.facebook.com/DonaldTrump/posts/10157337060605725:0 …pic.twitter.com/mYBjp03XYf",2016-07-19 16:38:20,21182,8102,755502053003190273
"#MakeAmericaWorkAgain
#TrumpPence16 #RNCinCLE
https://instagram.com/p/BIDg4y7DVM5/ pic.twitter.com/5Kv03luMZW",2016-07-19 15:34:40,21388,8167,755486029742641152
"""@RoxaneTancredi:  Democrats are coming to TRUMP. I used to be proud of the dem party. No more It is crooked and not for the people.""",2016-07-19 09:36:43,24874,7431,755395950089211904
"It was truly an honor to introduce my wife, Melania. Her speech and demeanor were absolutely incredible. Very proud! #GOPConvention",2016-07-19 00:14:11,57241,12983,755254384062263296
Will be on @OreillyFactor tonight at 8:30pm @FoxNews- prior to Melania's speech at the #GOPConvention. Tune in- she will do great! #RNCinCLE,2016-07-18 20:21:49,14613,2965,755195907658883072
"#MakeAmericaSafeAgain!
#GOPConvention #RNCinCLE
https://www.facebook.com/DonaldTrump/posts/10157331528640725:0 …pic.twitter.com/Kvq6r6WkQ1",2016-07-18 19:04:11,20531,8093,755176368783187969
Networks other than low ratings @CNN have been very fair and exciting!,2016-07-18 16:51:55,16711,4230,755143081666744320
".@CNN is the worst.They go to their dumb, one-sided panels when a podium speaker is for Trump! VAST MAJORITY want: Make America Great Again!",2016-07-18 16:48:00,30418,8430,755142098190475265
"Looking forward to being at the convention tonight to watch all of the wonderful speakers including my wife, Melania. Place looks beautiful!",2016-07-18 13:28:04,29469,6795,755091783013507072
"Thank you Mahoning County, Ohio! See you soon! #MakeAmericaSafeAgain
https://www.facebook.com/DonaldTrump/posts/10157329790520725 …pic.twitter.com/iFdqRvaL3q",2016-07-18 13:10:39,15421,5015,755087399286411266
"President Obama just had a news conference, but he doesn't have a clue. Our country is a divided crime scene, and it will only get worse!",2016-07-17 17:26:50,40180,12778,754789482621243392
"Our country is totally divided and our enemies are watching. We are not looking good, we are not looking smart, we are not looking tough!",2016-07-17 17:22:23,43306,15523,754788362368741376
"""@60Minutes: DonaldTrump and his running mate @Mike_Pence to appear on #60Minutes in first joint interview. CBS http://cbsn.ws/29QEyKD """,2016-07-17 14:41:24,12828,4199,754747849737461760
I will be on @60Minutes tonight at 7:00 P.M. with Mike Pence talking about LAW AND ORDER and many other subjects! Bad times for divided USA!,2016-07-17 14:39:36,19159,5384,754747397700485120
"We are TRYING to fight ISIS, and now our own people are killing our police. Our country is divided and out of control. The world is watching",2016-07-17 14:26:51,86168,36401,754744188856565760
"We grieve for the officers killed in Baton Rouge today. How many law enforcement and people have to...
https://www.facebook.com/DonaldTrump/posts/10157324504140725 …",2016-07-17 13:30:42,25830,9867,754730058913308673
The ratings at @FoxNews blow away the ratings of @CNN - not even close. That's because CNN is the Clinton News Network and people don't like,2016-07-17 09:09:02,29478,8941,754664207799451648
".@FoxNews is much better, and far more truthful, than @CNN, which is all negative. Guests are stacked for Crooked Hillary! I don't watch.",2016-07-17 09:04:10,20469,5546,754662980164386816
"If Goofy Elizabeth Warren, a very weak Senator, didn't lie about her heritage (being Native American) she would be nothing today. Pick her H",2016-07-17 08:24:04,21994,6131,754652888752910336
"I hope that Crooked Hillary picks Goofy Elizabeth Warren, sometimes referred to as Pocahontas, as her V.P. Then we can litigate her fraud!",2016-07-17 08:14:46,23788,7214,754650547932758016
"It doesn't matter that Crooked Hillary has experience, look at all of the bad decisions she has made. Bernie said she has bad judgement!",2016-07-17 08:06:18,21869,6364,754648419151511552
"As the days and weeks go by,  we see what a total mess our country (and world) is in - Crooked Hillary Clinton led Obama into bad decisions!",2016-07-17 07:55:21,19955,5996,754645662357159936
We are going to have a great time in Cleveland. Will lead to special results for our country. We will Make America Great Again!,2016-07-17 00:19:05,23017,6218,754530838386208768
"Goofy Elizabeth Warren, who may be the least productive Senator in the U.S. Senate, must prove she is not a fraud. Without the con it's over",2016-07-17 00:15:49,20504,5719,754530019200884737
"Thank you to Jack Morgan, Tamara Neo, Cheryl Ann Kraft and all of my friends and supporters in Virginia. GREAT JOB!",2016-07-16 23:39:09,12952,2868,754520788917780482
"""@TrumpDoonbeg: Great news! We've been nominated for Ireland's Best Golf Hotel 2016.We would appreciate your vote! http://worldgolfawards.com/vote/trump-international-golf-links-hotel-doonbeg-2016 …""",2016-07-16 23:21:14,11781,2745,754516280615501824
Thank you to Chris Cox and Bikers for Trump - Your support has been amazing. I will never forget. MAKE AMERICA GREAT AGAIN!,2016-07-16 23:15:22,21254,6413,754514805264973824
Thank you! #TrumpPence16pic.twitter.com/RHprMCsGT6,2016-07-16 12:13:29,36167,10322,754348235951661056
"Crooked Hillary Clinton is bought and paid for by Wall Street, lobbyists and special interests. She will sell our country down the tubes!",2016-07-16 09:23:17,27608,9374,754305404302139392
"Very sad that a person who has made so many mistakes, Crooked Hillary Clinton, can put out such false and vicious ads with her phony money!",2016-07-16 09:19:11,23517,7192,754304371186405376
"Crooked Hillary, who embarrassed herself and the country with her e-mail lies, has been a DISASTER on foreign policy. Look what's happening!",2016-07-16 09:13:56,25895,8278,754303051389861888
"Crooked Hillary is spending big Wall Street money on ads saying I don't have foreign policy experience, yet look what her policies have done",2016-07-16 09:08:43,26723,9107,754301737431928832
Look forward to introducing Governor Mike Pence (who has done a spectacular job in the great State of Indiana). My first choice from start!,2016-07-16 08:29:43,22040,4974,754291925616852992
Look forward to Governor Mike Pence V.P. introduction tomorrow in New York City.,2016-07-15 22:12:13,25442,5806,754136526087487488
I am pleased to announce that I have chosen Governor Mike Pence as my Vice Presidential running mate. News conference tomorrow at 11:00 A.M.,2016-07-15 10:50:55,91270,39634,753965070003109888
Four more years of weakness with a Crooked Hillary Administration is not acceptable. Look what has happened to the world with O & Hillary!,2016-07-15 10:41:20,32178,11134,753962659293396992
#NeverTrump is never more. They were crushed last night in Cleveland at Rules Committee by a vote of 87-12. MAKE AMERICA GREAT AGAIN!,2016-07-15 10:31:18,36207,11105,753960134422900736
"My prayers and condolences to the victims and families of the terrible tragedy in Nice, France. We are with you in every way!",2016-07-14 20:39:27,51696,16342,753750790590828544
"In light of the horrible attack in Nice, France, I have postponed tomorrow's news conference concerning my Vice Presidential announcement.",2016-07-14 19:09:57,47537,15370,753728269019549696
"Another horrific attack, this time in Nice, France. Many dead and injured. When will we learn? It is only getting worse.",2016-07-14 18:40:31,56738,25560,753720863606775809
"I employ many people in the State of Virginia - JOBS, JOBS, JOBS! Crooked Hillary will sell us out, just like her husband did with NAFTA.",2016-07-14 13:23:58,24164,7474,753641197588152320
"Another new poll. Thank you for your support! Join the MOVEMENT today! 
#ImWithYou http://www.DonaldJTrump.com pic.twitter.com/miT4atHxQz",2016-07-14 10:53:46,23723,9012,753603401854881793
"Great new poll- thank you America!
#Trump2016 #ImWithYoupic.twitter.com/aVH9c5QRwc",2016-07-14 09:21:48,23586,7518,753580257895211008
I will be making the announcement of my Vice Presidential pick on Friday at 11am in Manhattan. Details to follow.,2016-07-13 21:19:51,45244,16190,753398572515725312
"If I win the Presidency, we will swamp Justice Ginsburg with real judges and real legal opinions!",2016-07-13 18:28:44,26561,8147,753355507721646080
Even the @NYTimes and @WashingtonPost Editorial Boards condemned Justice Ginsburg for her ethical and legal breach. What was she thinking?,2016-07-13 18:27:45,18133,5449,753355262363181056
Is Supreme Court Justice Ruth Bader Ginsburg going to apologize to me for her misconduct? Big mistake by an incompetent judge!,2016-07-13 18:26:20,21219,5704,753354905897668608
On my way to San Diego to raise money for the Republican Party. I am spending a lot myself and also helping others.,2016-07-13 18:23:40,17036,4096,753354233311731712
Voters understand that Crooked Hillary's negative ads are not true- just like her email lies and her other fraudulent activity.,2016-07-13 18:22:20,24820,8077,753353898472017920
Despite spending $500k a day on TV ads alone #CrookedHillary falls flat in nationwide @QuinnipiacPoll. Having ZERO impact. Sad!!,2016-07-13 18:19:48,16004,4997,753353259411054592
Lyin' Crooked Hillary's email stories all have one thing in common.pic.twitter.com/teoVCYXKOR,2016-07-13 18:11:04,18676,7770,753351063407767554
Is President Obama trying to destroy Israel with all his bad moves? Think about it and let me know!,2016-07-13 18:06:30,15001,4430,753349911983235072
"The Republican platform is most 
pro-Israel of all time!",2016-07-13 18:05:22,15128,4473,753349629870084096
New GOP platform now includes language that supports the border wall. We will build the wall and MAKE AMERICA SAFE AGAIN!,2016-07-13 17:56:42,18226,6007,753347448743964672
"#CrookedHillary is outspending me by a combined 31 to 1 in Florida, Ohio, & Pennsylvania. I haven't started yet!pic.twitter.com/BcoPrwqFMe",2016-07-13 17:22:44,21747,8054,753338900647665664
"Thank you Florida, Ohio, and Pennsylvania! #CrookedHillary is not qualified. #ImWithYoupic.twitter.com/M1yzgyeEdY",2016-07-13 08:50:04,29858,11545,753209883202351104
Thank you! #ImWithYoupic.twitter.com/6XkUQ0W4QS,2016-07-13 08:33:15,19173,6458,753205648154767360
Justice Ginsburg of the U.S. Supreme Court has embarrassed all by making very dumb political statements about me. Her mind is shot - resign!,2016-07-13 00:54:40,35229,11485,753090242203283457
THANK YOU INDIANA! #Trump2016pic.twitter.com/Jmkah9wGaA,2016-07-12 23:08:58,19467,5653,753063644578144260
"Thank you Iowa- see you soon!
#Trump2016 #ImWithYou
https://www.facebook.com/DonaldTrump/posts/10157298677315725:0 …pic.twitter.com/PE1jdqZysc",2016-07-12 18:19:52,16647,5660,752990888171831296
I will be interviewed by @oreillyfactor tonight on @FoxNews at 8pm. Enjoy!,2016-07-12 17:59:45,11452,2877,752985826993332224
The American people agree. No free pass for #CrookedHillary!pic.twitter.com/lTjLVKkzh1,2016-07-12 17:10:03,24456,11042,752973319675273218
"To all the Bernie voters who want to stop bad trade deals & global special interests, we welcome you with open arms. People first.",2016-07-12 13:04:19,36466,14069,752911479251296258
Bernie sanders has abandoned his supporters by endorsing pro-war pro-TPP pro-Wall Street Crooked Hillary Clinton.,2016-07-12 13:03:44,31107,13191,752911332756840448
Bernie Sanders endorsing Crooked Hillary Clinton is like Occupy Wall Street endorsing Goldman Sachs.,2016-07-12 13:01:51,53521,36979,752910855939952640
#CrookedHillary is not qualified!https://amp.twimg.com/v/d7bf0fb1-2370-42df-ab63-2da48f53daef …,2016-07-12 12:45:45,24040,12970,752906803810279424
I am somewhat surprised that Bernie Sanders was not true to himself and his supporters. They are not happy that he is selling out!,2016-07-12 09:39:56,38187,13749,752860045084241920
"Bernie Sanders, who has lost most of his leverage, has totally sold out to Crooked Hillary Clinton. He will endorse her today - fans angry!",2016-07-12 09:36:47,31047,10862,752859250628648962
